source_link,keyword
https://www.iha.com.tr/istanbul-haberleri/istanbuldan-196-haci-adayi-kutsal-topraklar-icin-yola-cikti-80999254,toprak hareketi
https://www.iha.com.tr/istanbul-haberleri/istanbulun-kurtulusunun-101-yil-donumu-taksimde-kutlandi-124191805,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/istanbulun-kuzeyine-yatirim-yapanlar-kar-edebilir-42212803,zemin kayması
https://www.iha.com.tr/istanbul-haberleri/ito-baskani-avdagicten-tuketicilere-etik-saticidan-alisveris-yapma-cagrisi-124674523,kaya hareketi
https://www.iha.com.tr/istanbul-haberleri/izlanda-turkiye-macina-polanyali-hakem-126840331,"toprak hareketi,yer hareketleri,heyelan"
https://www.iha.com.tr/istanbul-haberleri/j70-match-race-sinifinda-yelkenlilerin-maci-sona-erdi-107675417,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/kadikoyde-200-yillik-tarihi-bina-coktu-istanbul-2017073/,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/kadikoyde-atiksiz-yasam-hareketi-sahada-3087755/,moloz hareketi
https://www.iha.com.tr/istanbul-haberleri/kadikoyde-binanin-cokme-ani-ve-yasanan-panik-kamerada-3718511/,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/kadikoyde-cinayet-amator-muzisyen-evinde-oldurulmus-halde-bulundu-109299575,kaya kayması
https://www.iha.com.tr/istanbul-haberleri/kadikoyde-restoran-tavaninin-cokme-ani-kamerada-94136283,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/kadikoyde-restoran-tavaninin-cokme-ani-kamerada-94137040,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/kadikoyde-restoranin-tavani-coktu-1-yarali-93978243,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/kagithane-yahya-kemal-mahallesi-akkaya-sokakta-bir-binanin-cevresinde-toprak-kaymasi-yasandi-binanin-cokmek-uzere-oldugu-ogrenilirken-bolgede-2-arac-toprak-altinda-kaldi-2287589/,"toprak çökmesi,toprak kayması"
https://www.iha.com.tr/istanbul-haberleri/kagithanede-freni-patlayan-taksi-yokus-asagi-kayarak-3-araca-carpti-1-yarali-32307845,toprak sürüklenmesi
https://www.iha.com.tr/istanbul-haberleri/kartalda-4-katli-binada-balkon-coktu-102501707,kaya çökmesi
https://www.iha.com.tr/istanbul-haberleri/kartalda-kontrolden-cikan-otomobil-park-halindeki-araclara-carpti-3-yarali-101244826,kaya devrilmesi
https://www.iha.com.tr/istanbul-haberleri/kasim-avci-isitme-engelliler-spor-federasyonuna-aday-oldu-125804996,çamur hareketi
https://www.iha.com.tr/istanbul-haberleri/kibrisin-deprem-gercegi-tum-boyutlari-ile-ele-alindi-4223339/,zemin kayması
https://www.iha.com.tr/istanbul-haberleri/kizilaydan-8-mayis-dunya-kizilay-ve-kizilhac-gununde-anlamli-sergi-80791564,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/konser-izlemek-icin-uzerine-ciktiklari-stant-coktu-stant-sahibi-vatandaslara-saldirdi-124165009,"kaya çökmesi,kaya düşmesi,kaya hareketi"
https://www.iha.com.tr/istanbul-haberleri/kucukcekmecede-asfalt-calismalari-araliksiz-surduruluyor-26503320,zemin çökmesi
https://www.iha.com.tr/istanbul-haberleri/kucukcekmecede-coken-binanin-sahibine-tutuklama-talebi-88082447,"yer çökmesi,zemin çökmesi"
https://www.iha.com.tr/istanbul-haberleri/kucukcekmecede-yanan-araca-cim-sulama-ekipleri-mudahale-etti-119041886,çamur akması
https://www.iha.com.tr/istanbul-haberleri/kurucesmede-evlerin-bulundugu-alandaki-bir-komurluge-kaya-dustu-36167644,kaya düşmesi
https://www.iha.com.tr/istanbul-haberleri/kuzey-marmara-otoyolunda-kaza-sonrasi-kimyasal-madde-panigi-51413857,çamur akması
https://www.iha.com.tr/istanbul-haberleri/levent-yakin-hava-savunma-sistemi-ilk-atis-testini-basariyla-gecti-126842806,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/liseli-genc-umut-yurudu-714188/,zemin çökmesi
https://www.iha.com.tr/istanbul-haberleri/loca-fight-club-etkinlikleri-kursat-sahin-organizatorlugunde-dunyaya-aciliyor-36148058,"kaya yuvarlanması,kaya devrilmesi"
https://www.iha.com.tr/istanbul-haberleri/m3-para-arzi-yuzde-66-4-genisledi-35705229,kaya kayması
https://www.iha.com.tr/istanbul-haberleri/maddi-sikintilarina-yardim-ettigi-sahis-borcunu-odeyemeyince-tehdide-basvurdu-iddiasi-126844568,"yer çökmesi,zemin çökmesi"
https://www.iha.com.tr/istanbul-haberleri/mahkeme-sohbetlerinde-turk-kimya-sektoru-konusuldu-121141811,çamur akması
https://www.iha.com.tr/istanbul-haberleri/marti-kurucusu-oktem-ibbyi-paylasimli-yolculuk-yonetmeligi-icin-harekete-gecmeye-cagirdi-86836173,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/mesut-bakkal-yumusak-oynuyoruz-bunlari-halletmemiz-gerekiyor-123911681,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/mku-hatay-mustafa-kemal-universitesi-ogretim-uyesi-prof-dr-nazan-savas-hatay-halki-guvende-olmali-4196908/,zemin kayması
https://www.iha.com.tr/istanbul-haberleri/ofis-calisanlari-kisa-molalarda-bile-egzersiz-yapmali-52488344,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/oguz-murat-acinin-olumuyle-sonuclanan-kazanin-112-kayitlari-ortaya-cikti-hayatim-bitti-125169314,"yer çökmesi,yer hareketleri,heyelan,kaya çökmesi,kaya düşmesi,kaya hareketi"
https://www.iha.com.tr/istanbul-haberleri/okul-yolunda-bulunan-istinat-duvari-coktu-okulun-ilk-gununde-veliler-tedirgin-oldu-55905657,kaya çökmesi
https://www.iha.com.tr/istanbul-haberleri/olumden-2-metreyle-kurtuldu-caraskalin-ipi-koptu-yuzlerce-kilo-yere-dustu-126281696,toprak hareketi
https://www.iha.com.tr/istanbul-haberleri/orkun-kokcu-1-gol-1-asistle-yildizlasti-51218413,kaya devrilmesi
https://www.iha.com.tr/istanbul-haberleri/ozel-haber-semih-kaya-fatih-terimden-baskasi-o-farki-kapatamazdi-2318476/,kaya çökmesi
https://www.iha.com.tr/istanbul-haberleri/parmaklarinizdaki-hareket-kisitliligin-nedeni-bu-hastalik-olabilir-42652804,"yer hareketleri,zemin hareketi"
https://www.iha.com.tr/istanbul-haberleri/paylasimli-yolculuk-yonetmeligi-cikmasini-takiben-100-bin-adet-togg-siparisi-verebiliriz-61067031,"çamur akması,çamur akıntısı,kaya devrilmesi"
https://www.iha.com.tr/istanbul-haberleri/pence-kilit-harekatinda-sehit-dusen-ahmet-koroglunun-akrabasi-ayni-aileden-ikinci-sehidimiz-52193354,toprak hareketi
https://www.iha.com.tr/istanbul-haberleri/pfdk-kararlari-aciklandi-41078660,"yer hareketleri,zemin hareketi"
https://www.iha.com.tr/istanbul-haberleri/pfdkdan-7-super-lig-takimina-para-cezasi-54957045,zemin hareketi
https://www.iha.com.tr/istanbul-haberleri/pfdkdan-besiktas-ve-galatasaraya-para-cezasi-32248646,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/pfdkdan-fenerbahceye-307-bin-tl-para-cezasi-35578115,zemin hareketi
https://www.iha.com.tr/istanbul-haberleri/pistten-cikan-ajet-ucagi-ile-ilgili-aciklama-asiri-yagis-nedeniyle-on-tekerlegi-camura-saplandi-117709301,çamur akması
https://www.iha.com.tr/istanbul-haberleri/portekiz-ve-hirvatistan-39-yasindaki-yildizlarla-3-puani-kazandi-114652059,toprak sürüklenmesi
https://www.iha.com.tr/istanbul-haberleri/premier-ligde-eylul-ayina-chelsea-damgasi-126816114,zemin hareketi
https://www.iha.com.tr/istanbul-haberleri/prof-dr-cagri-erhan-hankendi-olmadan-karabagin-butunlugu-saglanamaz-34333497,toprak hareketi
https://www.iha.com.tr/istanbul-haberleri/prof-dr-hulya-ensari-madde-kullanim-bozukluklari-siddet-olaylarini-artiriyor-126820501,çamur akıntısı
https://www.iha.com.tr/istanbul-haberleri/prof-dr-tuncer-celik-deprem-aninda-gocmeyecek-bina-yapmanin-formulunu-verdi-28978064,zemin kayması
https://www.iha.com.tr/istanbul-haberleri/qnb-group-yilin-ilk-dokuz-ayina-iliskin-finansal-sonuclarini-acikladi-125796463,toprak sürüklenmesi
https://www.iha.com.tr/istanbul-haberleri/red-bull-petranboard-25-subat-pazar-gunu-mesekoyde-duzenlenecek-58534807,yamaç kayması
https://www.iha.com.tr/istanbul-haberleri/rekorlar-kiran-armand-duplantisten-yusuf-dikec-pozu-105312053,kaya devrilmesi
https://www.iha.com.tr/istanbul-haberleri/sariyerde-dev-kaya-parcasi-toprakla-birlikte-yola-yuvarlandi-45275588,kaya kayması
https://www.iha.com.tr/istanbul-haberleri/sariyerde-yol-gecekondunun-uzerine-coktu-3804511/,"yer çökmesi,zemin çökmesi"
https://www.iha.com.tr/istanbul-haberleri/sariyerde-yolda-cokme-meydana-geldi-112195987,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/sariyerdeki-kisirkaya-plajinda-kaybolan-adamin-cansiz-bedenine-ulasildi-99308187,çamur akması
https://www.iha.com.tr/istanbul-haberleri/secil-erzanin-tutukluluk-halinin-devamina-hukmedildi-56690422,kaya yuvarlanması
https://www.iha.com.tr/istanbul-haberleri/semih-kayanin-mri-temiz-cikti-istanbul-1221360/,kaya hareketi
https://www.iha.com.tr/istanbul-haberleri/silivri-belediye-baskani-balcioglu-ogretmenlerle-kahvaltida-bir-araya-geldi-124350249,moloz hareketi
https://www.iha.com.tr/istanbul-haberleri/silivri-belediyesi-ciftcilere-tohumluk-arpa-dagitimi-yapti-125444667,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/sinan-kaloglu-o-zeminde-kesinlikle-mac-oynatilmamali-57579819,zemin hareketi
https://www.iha.com.tr/istanbul-haberleri/sislide-insaat-alaninin-ustundeki-yol-coktu-vatandaslar-korku-ile-sokaga-dokuldu-4037147/,zemin çökmesi
https://www.iha.com.tr/istanbul-haberleri/sislide-pastanede-silahli-bagirarak-cay-isteme-kavgasi-kovaladi-mezarlikta-bacagindan-vurdu-89121689,kaya devrilmesi
https://www.iha.com.tr/istanbul-haberleri/sultanahmet-tramvay-duraginda-supheli-canta-panigi-109669599,toprak hareketi
https://www.iha.com.tr/istanbul-haberleri/sultanbeylide-15-aracli-zincirleme-kaza-5-yarali-119871136,toprak sürüklenmesi
https://www.iha.com.tr/istanbul-haberleri/super-ligden-7-kulup-pfdkya-sevk-edildi-55040149,kaya hareketi
https://www.iha.com.tr/istanbul-haberleri/taksimde-helikopter-destekli-huzur-uygulamasi-126512971,kaya düşmesi
https://www.iha.com.tr/istanbul-haberleri/taksimdeki-canli-bomba-saldirisi-davasinda-1-saniga-tahliye-istanbul-1643390/,kaya hareketi
https://www.iha.com.tr/istanbul-haberleri/tamamen-yikilan-katip-sinan-aga-mescidi-ihya-ediliyor-86503809,moloz akması
https://www.iha.com.tr/istanbul-haberleri/tbmm-baskani-kurtulmus-kararli-is-birliklerimizi-artirarak-birlik-ve-beraberlik-icinde-hareket-etmek-mecburiyetindeyiz-51281870,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/temel-kazisinda-meydana-gelen-toprak-kaymasi-sonucu-bina-bosaltildi-44778560,"toprak çökmesi,toprak kayması,yer kayması"
https://www.iha.com.tr/istanbul-haberleri/teror-orgutu-dhkpcye-agir-darbe-tutuklananlar-arasinda-orgutun-kilit-isimleri-yer-aliyor-56847103,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/tff-tahkim-kurulu-besiktas-asbaskani-emre-kocadagin-para-cezasini-indirdi-33502853,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/ticaret-bakanligi-denetimleri-siklastirdi-firinlar-ve-marketler-mercek-altinda-124748490,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/tiktok-fenomenleri-sorusturmasinda-10-supheli-tutuklandi-4404591,"toprak hareketi,kaya hareketi"
https://www.iha.com.tr/istanbul-haberleri/trendyol-super-lig-basaksehir-0-kayserispor-0-mac-devam-ediyor-123848879,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/trendyol-super-lig-rams-basaksehir-0-kayserispor-1-ilk-yari-123863048,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/turk-devletleri-fintek-is-birligi-platformu-protokolu-imzalandi-125803518,toprak sürüklenmesi
https://www.iha.com.tr/istanbul-haberleri/turk-telekom-basketbol-takimina-takviye-gida-sponsoru-125763591,"kaya yuvarlanması,heyelan,kaya devrilmesi"
https://www.iha.com.tr/istanbul-haberleri/turk-telekom-fiber-mobilite-cagini-baslatti-125210755,kaya düşmesi
https://www.iha.com.tr/istanbul-haberleri/turkcell-superonline-ev-interneti-hizini-1000-mbpsye-kadar-cikardi-118548536,kaya devrilmesi
https://www.iha.com.tr/istanbul-haberleri/tuzlada-24-sinifli-recep-paylan-anadolu-lisesinin-zemin-beton-atma-toreni-duzenlendi-31875488,zemin çökmesi
https://www.iha.com.tr/istanbul-haberleri/tuzlada-sanayi-sitesinde-toprak-kaymasi-2-isci-kurtarildi-84314243,"toprak çökmesi,toprak kayması,yer kayması"
https://www.iha.com.tr/istanbul-haberleri/tuzlada-sanayi-sitesinde-toprak-kaymasi-2-isci-kurtarildi-84318654,"toprak kayması,yer kayması"
https://www.iha.com.tr/istanbul-haberleri/tuzlada-sanayi-sitesinde-toprak-kaymasi-2-isci-kurtarildi-84394850,"toprak çökmesi,toprak kayması,yer kayması"
https://www.iha.com.tr/istanbul-haberleri/tuzlada-villa-insaatinda-toprak-kaymasi-mahsur-kalan-isci-kurtarildi-54117846,"toprak çökmesi,toprak kayması,yer kayması"
https://www.iha.com.tr/istanbul-haberleri/uefa-konferans-ligi-basaksehir-2-iberia-0-mac-sonucu-108044597,toprak sürüklenmesi
https://www.iha.com.tr/istanbul-haberleri/umraniyede-asansor-faciasi-kadin-isci-hayatini-kaybetti-125759995,"zemin kayması,kaya düşmesi"
https://www.iha.com.tr/istanbul-haberleri/unlu-sarkici-metin-arolat-hayatini-kaybetti-117760269,toprak sürüklenmesi
https://www.iha.com.tr/istanbul-haberleri/uskudarda-tas-duvar-coktu-2-isci-yaralandi-53235797,kaya çökmesi
https://www.iha.com.tr/istanbul-haberleri/uygulamada-sahte-polis-ve-mit-kimligini-kullanan-surucu-yakalandi-125495354,"toprak çökmesi,toprak kayması,yer kayması"
https://www.iha.com.tr/istanbul-haberleri/vincenzo-montella-millilerin-21-yabanci-teknik-direktoru-oldu-34429134,kaya kayması
https://www.iha.com.tr/istanbul-haberleri/voleybolun-unutulmazlari-hareketi-dernege-donustu-48715005,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/watsons-turkiye-ilk-surdurulebilirlik-raporunu-yayimladi-94039055,kaya hareketi
https://www.iha.com.tr/istanbul-haberleri/winterleague-convention-2024-basladi-51713002,kaya hareketi
https://www.iha.com.tr/istanbul-haberleri/yalovadaki-hareketlenmeler-kuzey-anadolu-fay-hattinin-marmara-denizi-icerisindeki-koluna-sicrama-yapabilir-67494637,zemin hareketi
https://www.iha.com.tr/istanbul-haberleri/yanlis-spor-hareketleri-fitiga-neden-olabilir-3184368/,zemin hareketi
https://www.iha.com.tr/istanbul-haberleri/yapay-zeka-artik-insanlari-ise-aliyor-125756082,heyelan
https://www.iha.com.tr/istanbul-haberleri/yasak-meyve-koku-detektorlerini-harekete-gecirdi-thy-ucagi-istanbula-geri-dondu-4215296/,zemin hareketi
https://www.iha.com.tr/istanbul-haberleri/yurtta-hava-durumu-111051862,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/yurtta-hava-durumu-124159679,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/yurtta-hava-durumu-124652144,yer hareketleri
https://www.iha.com.tr/istanbul-haberleri/yurtta-hava-durumu-125166162,"yer çökmesi,kaya çökmesi"
https://www.iha.com.tr/istanbul-haberleri/yurtta-hava-durumu-77264115,yer çökmesi
https://www.iha.com.tr/istanbul-haberleri/zeytinburnunda-2-kisinin-hayatini-kaybettigi-coken-binaya-iliskin-dava-karara-baglandi-3616744/,moloz akması
https://www.iha.com.tr/ivideo.php?vid=146648,yer hareketleri
https://www.iha.com.tr/izmir-haberleri/-1511025,çamur hareketi
https://www.iha.com.tr/izmir-haberleri/-1611755,yer hareketleri
https://www.iha.com.tr/izmir-haberleri/-1702502,kaya yuvarlanması
https://www.iha.com.tr/izmir-haberleri/-1737676,zemin kayması
https://www.iha.com.tr/izmir-haberleri/-1985161,"çamur akması,kaya kayması"
https://www.iha.com.tr/izmir-haberleri/-2011066,moloz akması
https://www.iha.com.tr/izmir-haberleri/-2224884,moloz akması
https://www.iha.com.tr/izmir-haberleri/-2229165,zemin çökmesi
https://www.iha.com.tr/izmir-haberleri/-2342433,kaya kayması
https://www.iha.com.tr/izmir-haberleri/-2380372,yer hareketleri
https://www.iha.com.tr/izmir-haberleri/-251892,kaya kayması
https://www.iha.com.tr/izmir-haberleri/-2764740,"yer çökmesi,zemin çökmesi"
https://www.iha.com.tr/izmir-haberleri/-3380898,zemin çökmesi
https://www.iha.com.tr/izmir-haberleri/-3500482,zemin hareketi
https://www.iha.com.tr/izmir-haberleri/-3804293,"çamur akması,çamur hareketi,çamur akıntısı"
https://www.iha.com.tr/izmir-haberleri/-3979994,"kaya yuvarlanması,kaya devrilmesi"
https://www.iha.com.tr/izmir-haberleri/-3983123,kaya çökmesi
https://www.iha.com.tr/izmir-haberleri/-4007938,"toprak hareketi,zemin hareketi"
https://www.iha.com.tr/izmir-haberleri/-4008603,zemin hareketi
https://www.iha.com.tr/izmir-haberleri/-4021683,kaya hareketi
https://www.iha.com.tr/izmir-haberleri/-4093960,zemin çökmesi
https://www.iha.com.tr/izmir-haberleri/-4094748,zemin çökmesi
https://www.iha.com.tr/izmir-haberleri/-4219207,kaya devrilmesi
https://www.iha.com.tr/izmir-haberleri/-4223061,kaya çökmesi
https://www.iha.com.tr/izmir-haberleri/-553659,yamaç kayması
https://www.iha.com.tr/izmir-haberleri/-6685,"moloz akıntısı,moloz akması"
https://www.iha.com.tr/izmir-haberleri/-683098,kaya kayması
https://www.iha.com.tr/izmir-haberleri/-74727,toprak hareketi
https://www.iha.com.tr/izmir-haberleri/-781015,toprak hareketi
https://www.iha.com.tr/izmir-haberleri/-813974,zemin kayması
https://www.iha.com.tr/izmir-haberleri/-897669,toprak hareketi
https://www.iha.com.tr/izmir-haberleri/aliagada-zeytin-hasadi-yaklasiyor-maliyetler-ureticileri-dusunduruyor-125756088,"heyelan,kaya düşmesi,kaya hareketi"
https://www.iha.com.tr/izmir-haberleri/baskan-gumrukcuden-depremle-mucadele-vurgusu-izmir-4186097/,zemin kayması
https://www.iha.com.tr/izmir-haberleri/baskan-sengelden-ak-parti-siralarina-haydi-yuruyun-beraber-gidelim-124190038,yer çökmesi
https://www.iha.com.tr/izmir-haberleri/baskan-tugay-serhimi-paylasarak-imzalayacagim-125812044,çamur hareketi
https://www.iha.com.tr/izmir-haberleri/bir-avuc-toprakin-hedefi-81-ilde-100-bin-genc-3936326/,toprak hareketi
https://www.iha.com.tr/izmir-haberleri/bucaspor-1928-ic-sahada-kaybetmiyor-124677364,kaya hareketi
https://www.iha.com.tr/izmir-haberleri/deprem-bolgesinde-heyelan-riski-modellemesi-81722325,"zemin kayması,çamur hareketi,heyelan"
https://www.iha.com.tr/izmir-haberleri/depremden-kurtuldu-dorsenin-altinda-kalarak-yasamini-yitirdi-34581558,"kaya yuvarlanması,kaya devrilmesi"
https://www.iha.com.tr/izmir-haberleri/eunun-odul-ruzgari-teknofestte-esmeye-devam-ediyor-124167847,kaya düşmesi
https://www.iha.com.tr/izmir-haberleri/foca-tuder-hiz-kesmiyor-izmir-945599/,toprak hareketi
https://www.iha.com.tr/izmir-haberleri/goztepe-son-iki-macta-6-gol-atip-6-gol-yedi-124696291,kaya hareketi
https://www.iha.com.tr/izmir-haberleri/greve-selcuk-ta-da-katilim-oldu-467305/,zemin çökmesi
https://www.iha.com.tr/izmir-haberleri/gunluk-kisi-basi-229-litre-su-tuketiyoruz-48214715,zemin çökmesi
https://www.iha.com.tr/izmir-haberleri/ismail-hakki-tonguc-acik-hava-tarim-muzesi-resmi-muze-statusune-kavustu-124718759,toprak hareketi
https://www.iha.com.tr/izmir-haberleri/izmir-buyuksehir-belediye-baskani-aziz-kocaogluis-cok-ama-isten-korkmayacagiz-542254/,yer çökmesi
https://www.iha.com.tr/izmir-haberleri/izmir-buyuksehir-belediyesi-karabaglara-okul-yaptiriyor-3282506/,zemin kayması
https://www.iha.com.tr/izmir-haberleri/izmir-korfezinde-felaketin-boyutu-artiyor-her-yer-olu-balik-109752014,yer çökmesi
https://www.iha.com.tr/izmir-haberleri/izmir-korfezine-nefes-aldiracak-14-maddelik-eylem-plani-aciklandi-124843166,"çamur akması,yer hareketleri,zemin hareketi,çamur hareketi,kaya düşmesi,kaya hareketi"
https://www.iha.com.tr/izmir-haberleri/izmir-korfezini-kurtaracak-acil-ve-kisa-vadeli-eylem-plani-aciklandi-124857689,çamur hareketi
https://www.iha.com.tr/izmir-haberleri/izmirde-6-universitede-4-bin-ogrenciye-sicacik-destek-125702556,toprak hareketi
https://www.iha.com.tr/izmir-haberleri/izmirde-balkan-kardesligi-pekisti-124168204,kaya düşmesi
https://www.iha.com.tr/izmir-haberleri/izmirde-kadavradan-bagis-iki-hastayi-hayata-bagladi-125696962,toprak hareketi
https://www.iha.com.tr/izmir-haberleri/izmirde-lgs-heyecani-basladi-87686363,kaya yuvarlanması
https://www.iha.com.tr/izmir-haberleri/izmirde-trafik-kazasi-baba-ile-kizini-hayattan-kopardi-2-olu-1-yarali-izmir-2063158/,toprak sürüklenmesi
https://www.iha.com.tr/izmir-haberleri/kadikoy-belediyesinden-universite-adaylarina-ikram-795786/,kaya kayması
https://www.iha.com.tr/izmir-haberleri/kaymakam-yoruk-koy-mesaisinde-448695/,zemin hareketi
https://www.iha.com.tr/izmir-haberleri/koprulu-kavsaktaki-kazada-yolcularin-hasta-ziyaretine-gittikleri-ortaya-cikti-118916453,"kaya yuvarlanması,kaya devrilmesi"
https://www.iha.com.tr/izmir-haberleri/mahalle-afet-gonulluleri-libya-gorevini-tamamladi-34571254,çamur hareketi
https://www.iha.com.tr/izmir-haberleri/menemende-rahvan-at-soleni-yasandi-124659260,"kaya düşmesi,kaya hareketi"
https://www.iha.com.tr/izmir-haberleri/mesut-toros-aliaga-futbol-kulubunun-yeni-teknik-direktoru-oldu-125457807,yer çökmesi
https://www.iha.com.tr/izmir-haberleri/ortopedi-uzmani-dr-baran-sen-civileme-ya-da-baliklama-atlamadan-once-dusunun-18688181,zemin hareketi
https://www.iha.com.tr/izmir-haberleri/parkinson-hastasi-demet-beyin-piliyle-sifa-bulacak-91942130,kaya hareketi
https://www.iha.com.tr/izmir-haberleri/sehit-aileleri-ve-gazilerden-baris-pinari-harekatina-destek-2427991/,toprak hareketi
https://www.iha.com.tr/izmir-haberleri/selin-vurdugu-mendereste-araclar-kurtarildi-sular-tahliye-edildi-115368225,toprak sürüklenmesi
https://www.iha.com.tr/izmir-haberleri/sp-kutahyada-miting-duzenleyecek-705680/,zemin çökmesi
https://www.iha.com.tr/izmir-haberleri/trafik-magandasi-diziyle-makas-atti-o-anlari-paylasti-124671318,kaya hareketi
https://www.iha.com.tr/izmir-haberleri/vali-elbandan-izmir-icin-korkutan-yapi-stoku-aciklamasi-125339575,"yer hareketleri,heyelan,kaya düşmesi,kaya hareketi"
https://www.iha.com.tr/izmir-haberleri/yagmurun-ardindan-izmir-korfezinin-rengi-degisti-48622436,"çamur akması,çamur hareketi"
https://www.iha.com.tr/izmir-haberleri/zemin-degil-ihmaller-yikiyor-4183579/,"zemin çökmesi,zemin kayması"
https://www.iha.com.tr/kahramanmaras-haberleri/-1158234,kaya hareketi
https://www.iha.com.tr/kahramanmaras-haberleri/-3071673,toprak hareketi
https://www.iha.com.tr/kahramanmaras-haberleri/-3182964,moloz akıntısı
https://www.iha.com.tr/kahramanmaras-haberleri/-3682755,kaya kayması
https://www.iha.com.tr/kahramanmaras-haberleri/-3742826,kaya düşmesi
https://www.iha.com.tr/kahramanmaras-haberleri/-4199746,zemin çökmesi
https://www.iha.com.tr/kahramanmaras-haberleri/-4203034,moloz akıntısı
https://www.iha.com.tr/kahramanmaras-haberleri/-4336496,kaya çökmesi
https://www.iha.com.tr/kahramanmaras-haberleri/-4354981,kaya düşmesi
https://www.iha.com.tr/kahramanmaras-haberleri/-4372689,zemin kayması
https://www.iha.com.tr/kahramanmaras-haberleri/-4387164,zemin kayması
https://www.iha.com.tr/kahramanmaras-haberleri/-4406928,"yer kayması,zemin kayması,kaya kayması"
https://www.iha.com.tr/kahramanmaras-haberleri/-478444,kaya hareketi
https://www.iha.com.tr/kahramanmaras-haberleri/-561857,zemin kayması
https://www.iha.com.tr/kahramanmaras-haberleri/18-yil-yasadiklari-binanin-yikilmasini-izlediler-28672769,zemin çökmesi
https://www.iha.com.tr/kahramanmaras-haberleri/abnin-deprem-sonrasi-kahramanmarastaki-yatirimlari-degerlendirildi-54318739,zemin kayması
https://www.iha.com.tr/kahramanmaras-haberleri/baskan-gungorden-konut-aciklamasi-sehrimize-110-bin-konut-yapiliyor-36446431,zemin kayması
https://www.iha.com.tr/kahramanmaras-haberleri/deprem-sonrasi-olusan-zemin-kaymalari-icin-calisma-baslatildi-63234770,zemin kayması
https://www.iha.com.tr/kahramanmaras-haberleri/deprem-sonrasi-yeni-kahramanmarasin-insasi-basliyor-27622312,zemin kayması
https://www.iha.com.tr/kahramanmaras-haberleri/ebrar-sitesi-muteahhitlerinden-tevfik-t-ben-ogretmenim-insaattan-anlamam-ne-ile-suclandigimi-anlamis-degilim-53156889,zemin kayması
https://www.iha.com.tr/kahramanmaras-haberleri/ezgi-apartmani-davasinin-ilk-durusmasi-goruldu-62163072,zemin kayması
https://www.iha.com.tr/kahramanmaras-haberleri/hastane-calisanlarini-pompali-tufekle-rehin-aldi-korku-dolu-anlar-kamerada-124169274,kaya düşmesi
https://www.iha.com.tr/kahramanmaras-haberleri/hdpnin-mitingi-sonuk-gecti-1075587/,toprak sürüklenmesi
https://www.iha.com.tr/kahramanmaras-haberleri/insaatin-duvari-yemek-yapan-kadinlarin-uzerine-cokmus-1-olu-2-yarali-12753214,yer çökmesi
https://www.iha.com.tr/kahramanmaras-haberleri/kahramanmarasta-4-hukumlu-yakalandi-126353226,toprak hareketi
https://www.iha.com.tr/kahramanmaras-haberleri/kahramanmarasta-ali-kayasi-cam-terasa-ziyaretci-akini-78029871,çamur akması
https://www.iha.com.tr/kahramanmaras-haberleri/kahramanmarasta-ev-yangini-125949998,yer hareketleri
https://www.iha.com.tr/kahramanmaras-haberleri/kahramanmarasta-toprak-kaymasi-cok-sayida-arac-zarar-gordu-65706151,"toprak çökmesi,toprak kayması"
https://www.iha.com.tr/kahramanmaras-haberleri/mahalle-sakinlerinden-baskan-toptasa-tesekkur-122639117,"çamur akması,çamur hareketi"
https://www.iha.com.tr/kahramanmaras-haberleri/sehit-ozdemirin-ailesine-evi-teslim-edildi-61118985,zemin hareketi
https://www.iha.com.tr/kahramanmaras-haberleri/toprak-kaymasi-sonucu-kapanan-yol-yeniden-acildi-97973256,"toprak çökmesi,toprak kayması,yer kayması"
https://www.iha.com.tr/kahramanmaras-haberleri/turkiye-ile-azerbaycan-depremin-merkez-ussu-kahramanmaras-icin-harekete-gecti-42803781,yer hareketleri
https://www.iha.com.tr/kahramanmaras-haberleri/yaban-hayvanlarinin-yaraladigi-av-kopegine-sefkat-eli-uzandi-kahramanmaras-2062546/,çamur hareketi
